data_mes,municipio,categoria_macro,quantidade
2025-06-01,ALEGRE,violencia_social,13
2025-06-01,ALFREDO CHAVES,patrimonial,4
2025-06-01,ALFREDO CHAVES,violencia_social,2
2025-06-01,ALTO RIO NOVO,patrimonial,8
2025-06-01,ALTO RIO NOVO,violencia_social,2
2025-06-01,ANCHIETA,digital,4
2025-06-01,ANCHIETA,objetos,2
2025-06-01,ANCHIETA,patrimonial,23
2025-06-01,ANCHIETA,violencia_social,4
2025-06-01,APIACA,patrimonial,1
2025-06-01,APIACA,violencia_social,2
2025-06-01,ARACRUZ,digital,5
2025-06-01,ARACRUZ,objetos,36
2025-06-01,ARACRUZ,patrimonial,83
2025-06-01,ARACRUZ,violencia_social,67
2025-06-01,ATILIO VIVACQUA,patrimonial,7
2025-06-01,ATILIO VIVACQUA,violencia_social,1
2025-06-01,BAIXO GUANDU,objetos,4
2025-06-01,BAIXO GUANDU,patrimonial,27
2025-06-01,BAIXO GUANDU,violencia_social,10
2025-06-01,BARRA DE SAO FRANCISCO,objetos,7
2025-06-01,BARRA DE SAO FRANCISCO,patrimonial,47
2025-06-01,BARRA DE SAO FRANCISCO,violencia_social,26
2025-06-01,BOA ESPERANCA,patrimonial,2
2025-06-01,BOA ESPERANCA,violencia_social,9
2025-06-01,BOM JESUS DO NORTE,patrimonial,6
2025-06-01,BOM JESUS DO NORTE,violencia_social,3
2025-06-01,BREJETUBA,objetos,1
2025-06-01,BREJETUBA,patrimonial,7
2025-06-01,BREJETUBA,violencia_social,5
2025-06-01,CACHOEIRO DE ITAPEMIRIM,objetos,26
2025-06-01,CACHOEIRO DE ITAPEMIRIM,patrimonial,205
2025-06-01,CACHOEIRO DE ITAPEMIRIM,violencia_social,116
2025-06-01,CARIACICA,digital,7
2025-06-01,CARIACICA,objetos,269
2025-06-01,CARIACICA,patrimonial,591
2025-06-01,CARIACICA,violencia_social,127
2025-06-01,CASTELO,digital,5
2025-06-01,CASTELO,objetos,5
2025-06-01,CASTELO,patrimonial,46
2025-06-01,CASTELO,violencia_social,14
2025-06-01,COLATINA,digital,16
2025-06-01,COLATINA,objetos,11
2025-06-01,COLATINA,patrimonial,92
2025-06-01,COLATINA,violencia_social,96
2025-06-01,CONCEICAO DA BARRA,digital,2
2025-06-01,CONCEICAO DA BARRA,objetos,7
2025-06-01,CONCEICAO DA BARRA,patrimonial,18
2025-06-01,CONCEICAO DA BARRA,violencia_social,12
2025-06-01,CONCEICAO DO CASTELO,patrimonial,5
2025-06-01,CONCEICAO DO CASTELO,violencia_social,8
2025-06-01,DIVINO DE SAO LOURENCO,violencia_social,1
2025-06-01,DOMINGOS MARTINS,objetos,6
2025-06-01,DOMINGOS MARTINS,patrimonial,13
2025-06-01,DOMINGOS MARTINS,violencia_social,4
2025-06-01,DORES DO RIO PRETO,patrimonial,2
2025-06-01,DORES DO RIO PRETO,violencia_social,2
2025-06-01,ECOPORANGA,patrimonial,3
2025-06-01,ECOPORANGA,violencia_social,7
2025-06-01,FUNDAO,objetos,6
2025-06-01,FUNDAO,patrimonial,22
2025-06-01,FUNDAO,violencia_social,5
2025-06-01,GOVERNADOR LINDENBERG,digital,1
2025-06-01,GOVERNADOR LINDENBERG,patrimonial,4
2025-06-01,GOVERNADOR LINDENBERG,violencia_social,3
2025-06-01,GUACUI,objetos,1
2025-06-01,GUACUI,patrimonial,16
2025-06-01,GUACUI,violencia_social,11
2025-06-01,GUARAPARI,digital,1
2025-06-01,GUARAPARI,objetos,45
2025-06-01,GUARAPARI,patrimonial,159
2025-06-01,GUARAPARI,violencia_social,14
2025-06-01,IBATIBA,objetos,2
2025-06-01,IBATIBA,patrimonial,17
2025-06-01,IBATIBA,violencia_social,13
2025-06-01,IBIRACU,objetos,2
2025-06-01,IBIRACU,patrimonial,9
2025-06-01,IBIRACU,violencia_social,5
2025-06-01,IBITIRAMA,patrimonial,2
2025-06-01,IBITIRAMA,violencia_social,3
2025-06-01,ICONHA,digital,2
2025-06-01,ICONHA,objetos,1
2025-06-01,ICONHA,patrimonial,4
2025-06-01,ICONHA,violencia_social,4
2025-06-01,IRUPI,objetos,1
2025-06-01,IRUPI,patrimonial,2
2025-06-01,IRUPI,violencia_social,7
2025-06-01,ITAGUACU,objetos,2
2025-06-01,ITAGUACU,patrimonial,4
2025-06-01,ITAGUACU,violencia_social,8
2025-06-01,ITAPEMIRIM,digital,1
2025-06-01,ITAPEMIRIM,objetos,5
2025-06-01,ITAPEMIRIM,patrimonial,42
2025-06-01,ITAPEMIRIM,violencia_social,27
2025-06-01,ITARANA,objetos,1
2025-06-01,ITARANA,patrimonial,2
2025-06-01,ITARANA,violencia_social,4
2025-06-01,IUNA,objetos,5
2025-06-01,IUNA,patrimonial,22
2025-06-01,IUNA,violencia_social,10
2025-06-01,JAGUARE,objetos,1
2025-06-01,JAGUARE,patrimonial,4
2025-06-01,JAGUARE,violencia_social,8
2025-06-01,JERONIMO MONTEIRO,objetos,1
2025-06-01,JERONIMO MONTEIRO,patrimonial,5
2025-06-01,JERONIMO MONTEIRO,violencia_social,7
2025-06-01,JOAO NEIVA,objetos,3
2025-06-01,JOAO NEIVA,patrimonial,7
2025-06-01,JOAO NEIVA,violencia_social,4
2025-06-01,LARANJA DA TERRA,patrimonial,2
2025-06-01,LARANJA DA TERRA,violencia_social,2
2025-06-01,LINHARES,objetos,54
2025-06-01,LINHARES,patrimonial,137
2025-06-01,LINHARES,violencia_social,75
2025-06-01,MANTENOPOLIS,digital,3
2025-06-01,MANTENOPOLIS,objetos,4
2025-06-01,MANTENOPOLIS,patrimonial,6
2025-06-01,MARATAIZES,objetos,14
2025-06-01,MARATAIZES,patrimonial,41
2025-06-01,MARATAIZES,violencia_social,22
2025-06-01,MARECHAL FLORIANO,objetos,2
2025-06-01,MARECHAL FLORIANO,patrimonial,7
2025-06-01,MARECHAL FLORIANO,violencia_social,3
2025-06-01,MARILANDIA,objetos,1
2025-06-01,MARILANDIA,patrimonial,8
2025-06-01,MARILANDIA,violencia_social,14
2025-06-01,MIMOSO DO SUL,objetos,2
2025-06-01,MIMOSO DO SUL,patrimonial,16
2025-06-01,MIMOSO DO SUL,violencia_social,6
2025-06-01,MONTANHA,objetos,1
2025-06-01,MONTANHA,patrimonial,6
2025-06-01,MONTANHA,violencia_social,5
2025-06-01,MUCURICI,digital,1
2025-06-01,MUNIZ FREIRE,patrimonial,8
2025-06-01,MUNIZ FREIRE,violencia_social,7
2025-06-01,MUQUI,objetos,4
2025-06-01,MUQUI,patrimonial,6
2025-06-01,MUQUI,violencia_social,2
2025-06-01,NOVA VENECIA,objetos,7
2025-06-01,NOVA VENECIA,patrimonial,53
2025-06-01,NOVA VENECIA,violencia_social,30
2025-06-01,PANCAS,patrimonial,9
2025-06-01,PANCAS,violencia_social,12
2025-06-01,PEDRO CANARIO,objetos,1
2025-06-01,PEDRO CANARIO,patrimonial,11
2025-06-01,PEDRO CANARIO,violencia_social,6
2025-06-01,PINHEIROS,digital,2
2025-06-01,PINHEIROS,objetos,1
2025-06-01,PINHEIROS,patrimonial,9
2025-06-01,PINHEIROS,violencia_social,10
2025-06-01,PIUMA,objetos,9
2025-06-01,PIUMA,patrimonial,29
2025-06-01,PIUMA,violencia_social,15
2025-06-01,PONTO BELO,patrimonial,4
2025-06-01,PONTO BELO,violencia_social,1
2025-06-01,PRESIDENTE KENNEDY,patrimonial,6
2025-06-01,PRESIDENTE KENNEDY,violencia_social,11
2025-06-01,RIO BANANAL,patrimonial,9
2025-06-01,RIO BANANAL,violencia_social,10
2025-06-01,RIO NOVO DO SUL,objetos,3
2025-06-01,RIO NOVO DO SUL,patrimonial,7
2025-06-01,RIO NOVO DO SUL,violencia_social,1
2025-06-01,SANTA LEOPOLDINA,objetos,1
2025-06-01,SANTA LEOPOLDINA,patrimonial,7
2025-06-01,SANTA LEOPOLDINA,violencia_social,2
2025-06-01,SANTA MARIA DE JETIBA,digital,2
2025-06-01,SANTA MARIA DE JETIBA,objetos,7
2025-06-01,SANTA MARIA DE JETIBA,patrimonial,11
2025-06-01,SANTA MARIA DE JETIBA,violencia_social,24
2025-06-01,SANTA TERESA,digital,2
2025-06-01,SANTA TERESA,objetos,2
2025-06-01,SANTA TERESA,patrimonial,6
2025-06-01,SANTA TERESA,violencia_social,9
2025-06-01,SAO DOMINGOS DO NORTE,patrimonial,8
2025-06-01,SAO GABRIEL DA PALHA,objetos,7
2025-06-01,SAO GABRIEL DA PALHA,patrimonial,13
2025-06-01,SAO GABRIEL DA PALHA,violencia_social,15
2025-06-01,SAO JOSE DO CALCADO,patrimonial,4
2025-06-01,SAO JOSE DO CALCADO,violencia_social,7
2025-06-01,SAO MATEUS,objetos,20
2025-06-01,SAO MATEUS,patrimonial,57
2025-06-01,SAO MATEUS,violencia_social,46
2025-06-01,SAO ROQUE DO CANAA,digital,2
2025-06-01,SAO ROQUE DO CANAA,objetos,1
2025-06-01,SAO ROQUE DO CANAA,patrimonial,5
2025-06-01,SAO ROQUE DO CANAA,violencia_social,2
2025-06-01,SERRA,digital,25
2025-06-01,SERRA,objetos,359
2025-06-01,SERRA,patrimonial,764
2025-06-01,SERRA,violencia_social,219
2025-06-01,SOORETAMA,objetos,3
2025-06-01,SOORETAMA,patrimonial,12
2025-06-01,SOORETAMA,violencia_social,7
2025-06-01,VARGEM ALTA,digital,2
2025-06-01,VARGEM ALTA,patrimonial,7
2025-06-01,VARGEM ALTA,violencia_social,9
2025-06-01,VENDA NOVA DO IMIGRANTE,objetos,2
2025-06-01,VENDA NOVA DO IMIGRANTE,patrimonial,15
2025-06-01,VENDA NOVA DO IMIGRANTE,violencia_social,8
2025-06-01,VIANA,digital,1
2025-06-01,VIANA,objetos,17
2025-06-01,VIANA,patrimonial,80
2025-06-01,VIANA,violencia_social,30
2025-06-01,VILA PAVAO,patrimonial,6
2025-06-01,VILA PAVAO,violencia_social,2
2025-06-01,VILA VALERIO,objetos,1
2025-06-01,VILA VALERIO,patrimonial,5
2025-06-01,VILA VALERIO,violencia_social,1
2025-06-01,VILA VELHA,digital,10
2025-06-01,VILA VELHA,objetos,367
2025-06-01,VILA VELHA,patrimonial,914
2025-06-01,VILA VELHA,violencia_social,165
2025-06-01,VITORIA,digital,27
2025-06-01,VITORIA,objetos,203
2025-06-01,VITORIA,patrimonial,719
2025-06-01,VITORIA,violencia_social,99
2025-07-01,AFONSO CLAUDIO,objetos,3
2025-07-01,AFONSO CLAUDIO,patrimonial,19
2025-07-01,AFONSO CLAUDIO,violencia_social,21
2025-07-01,AGUA DOCE DO NORTE,patrimonial,1
2025-07-01,AGUA DOCE DO NORTE,violencia_social,3
2025-07-01,AGUIA BRANCA,violencia_social,3
2025-07-01,ALEGRE,objetos,4
2025-07-01,ALEGRE,patrimonial,14
2025-07-01,ALEGRE,violencia_social,18
2025-07-01,ALFREDO CHAVES,objetos,3
2025-07-01,ALFREDO CHAVES,patrimonial,14
2025-07-01,ALFREDO CHAVES,violencia_social,3
2025-07-01,ALTO RIO NOVO,patrimonial,6
2025-07-01,ALTO RIO NOVO,violencia_social,10
2025-07-01,ANCHIETA,digital,7
2025-07-01,ANCHIETA,objetos,9
2025-07-01,ANCHIETA,patrimonial,33
2025-07-01,ANCHIETA,violencia_social,10
2025-07-01,APIACA,patrimonial,2
2025-07-01,APIACA,violencia_social,1
2025-07-01,ARACRUZ,digital,4
2025-07-01,ARACRUZ,objetos,27
2025-07-01,ARACRUZ,patrimonial,95
2025-07-01,ARACRUZ,violencia_social,61
2025-07-01,ATILIO VIVACQUA,objetos,2
2025-07-01,ATILIO VIVACQUA,patrimonial,5
2025-07-01,ATILIO VIVACQUA,violencia_social,2
2025-07-01,BAIXO GUANDU,objetos,2
2025-07-01,BAIXO GUANDU,patrimonial,32
2025-07-01,BAIXO GUANDU,violencia_social,20
2025-07-01,BARRA DE SAO FRANCISCO,objetos,3
2025-07-01,BARRA DE SAO FRANCISCO,patrimonial,36
2025-07-01,BARRA DE SAO FRANCISCO,violencia_social,29
2025-07-01,BOA ESPERANCA,patrimonial,6
2025-07-01,BOA ESPERANCA,violencia_social,7
2025-07-01,BOM JESUS DO NORTE,objetos,2
2025-07-01,BOM JESUS DO NORTE,patrimonial,4
2025-07-01,BOM JESUS DO NORTE,violencia_social,3
2025-07-01,BREJETUBA,patrimonial,3
2025-07-01,BREJETUBA,violencia_social,3
2025-07-01,CACHOEIRO DE ITAPEMIRIM,digital,3
2025-07-01,CACHOEIRO DE ITAPEMIRIM,objetos,37
2025-07-01,CACHOEIRO DE ITAPEMIRIM,patrimonial,221
2025-07-01,CACHOEIRO DE ITAPEMIRIM,violencia_social,102
2025-07-01,CARIACICA,digital,10
2025-07-01,CARIACICA,objetos,363
2025-07-01,CARIACICA,patrimonial,639
2025-07-01,CARIACICA,violencia_social,103
2025-07-01,CASTELO,digital,9
2025-07-01,CASTELO,objetos,4
2025-07-01,CASTELO,patrimonial,41
2025-07-01,CASTELO,violencia_social,21
2025-07-01,COLATINA,digital,22
2025-07-01,COLATINA,objetos,15
2025-07-01,COLATINA,patrimonial,118
2025-07-01,COLATINA,violencia_social,76
2025-07-01,CONCEICAO DA BARRA,objetos,3
2025-07-01,CONCEICAO DA BARRA,patrimonial,28
2025-07-01,CONCEICAO DA BARRA,violencia_social,17
2025-07-01,CONCEICAO DO CASTELO,digital,1
2025-07-01,CONCEICAO DO CASTELO,patrimonial,3
2025-07-01,CONCEICAO DO CASTELO,violencia_social,5
2025-07-01,DIVINO DE SAO LOURENCO,objetos,1
2025-07-01,DIVINO DE SAO LOURENCO,patrimonial,1
2025-07-01,DOMINGOS MARTINS,patrimonial,10
2025-07-01,DOMINGOS MARTINS,violencia_social,4
2025-07-01,DORES DO RIO PRETO,patrimonial,2
2025-07-01,DORES DO RIO PRETO,violencia_social,1
2025-07-01,ECOPORANGA,digital,3
2025-07-01,ECOPORANGA,patrimonial,2
2025-07-01,ECOPORANGA,violencia_social,2
2025-07-01,FUNDAO,digital,2
2025-07-01,FUNDAO,patrimonial,13
2025-07-01,FUNDAO,violencia_social,12
2025-07-01,GOVERNADOR LINDENBERG,patrimonial,9
2025-07-01,GOVERNADOR LINDENBERG,violencia_social,1
2025-07-01,GUACUI,digital,1
2025-07-01,GUACUI,objetos,6
2025-07-01,GUACUI,patrimonial,19
2025-07-01,GUACUI,violencia_social,13
2025-07-01,GUARAPARI,digital,3
2025-07-01,GUARAPARI,objetos,58
2025-07-01,GUARAPARI,patrimonial,222
2025-07-01,GUARAPARI,violencia_social,49
2025-07-01,IBATIBA,objetos,3
2025-07-01,IBATIBA,patrimonial,19
2025-07-01,IBATIBA,violencia_social,10
2025-07-01,IBIRACU,patrimonial,7
2025-07-01,IBIRACU,violencia_social,12
2025-07-01,IBITIRAMA,patrimonial,4
2025-07-01,ICONHA,objetos,1
2025-07-01,ICONHA,patrimonial,8
2025-07-01,ICONHA,violencia_social,1
2025-07-01,IRUPI,objetos,1
2025-07-01,IRUPI,patrimonial,7
2025-07-01,IRUPI,violencia_social,5
2025-07-01,ITAGUACU,objetos,1
2025-07-01,ITAGUACU,patrimonial,7
2025-07-01,ITAGUACU,violencia_social,10
2025-07-01,ITAPEMIRIM,objetos,11
2025-07-01,ITAPEMIRIM,patrimonial,52
2025-07-01,ITAPEMIRIM,violencia_social,17
2025-07-01,ITARANA,patrimonial,7
2025-07-01,ITARANA,violencia_social,5
2025-07-01,IUNA,objetos,1
2025-07-01,IUNA,patrimonial,22
2025-07-01,IUNA,violencia_social,11
2025-07-01,JAGUARE,objetos,2
2025-07-01,JAGUARE,patrimonial,12
2025-07-01,JAGUARE,violencia_social,4
2025-07-01,JERONIMO MONTEIRO,objetos,2
2025-07-01,JERONIMO MONTEIRO,patrimonial,5
2025-07-01,JERONIMO MONTEIRO,violencia_social,5
2025-07-01,JOAO NEIVA,objetos,6
2025-07-01,JOAO NEIVA,patrimonial,9
2025-07-01,JOAO NEIVA,violencia_social,12
2025-07-01,LARANJA DA TERRA,objetos,2
2025-07-01,LARANJA DA TERRA,patrimonial,5
2025-07-01,LARANJA DA TERRA,violencia_social,4
2025-07-01,LINHARES,objetos,70
2025-07-01,LINHARES,patrimonial,180
2025-07-01,LINHARES,violencia_social,65
2025-07-01,MANTENOPOLIS,objetos,1
2025-07-01,MANTENOPOLIS,patrimonial,3
2025-07-01,MANTENOPOLIS,violencia_social,4
2025-07-01,MARATAIZES,objetos,11
2025-07-01,MARATAIZES,patrimonial,46
2025-07-01,MARATAIZES,violencia_social,25
2025-07-01,MARECHAL FLORIANO,objetos,3
2025-07-01,MARECHAL FLORIANO,patrimonial,6
2025-07-01,MARECHAL FLORIANO,violencia_social,7
2025-07-01,MARILANDIA,objetos,2
2025-07-01,MARILANDIA,patrimonial,9
2025-07-01,MARILANDIA,violencia_social,5
2025-07-01,MIMOSO DO SUL,objetos,6
2025-07-01,MIMOSO DO SUL,patrimonial,13
2025-07-01,MIMOSO DO SUL,violencia_social,9
2025-07-01,MONTANHA,objetos,2
2025-07-01,MONTANHA,patrimonial,14
2025-07-01,MONTANHA,violencia_social,7
2025-07-01,MUCURICI,objetos,1
2025-07-01,MUCURICI,patrimonial,1
2025-07-01,MUCURICI,violencia_social,2
2025-07-01,MUNIZ FREIRE,patrimonial,17
2025-07-01,MUNIZ FREIRE,violencia_social,7
2025-07-01,MUQUI,objetos,2
2025-07-01,MUQUI,patrimonial,11
2025-07-01,MUQUI,violencia_social,5
2025-07-01,NOVA VENECIA,objetos,4
2025-07-01,NOVA VENECIA,patrimonial,34
2025-07-01,NOVA VENECIA,violencia_social,34
2025-07-01,PANCAS,objetos,1
2025-07-01,PANCAS,patrimonial,14
2025-07-01,PANCAS,violencia_social,13
2025-07-01,PEDRO CANARIO,objetos,3
2025-07-01,PEDRO CANARIO,patrimonial,8
2025-07-01,PEDRO CANARIO,violencia_social,9
2025-07-01,PINHEIROS,digital,4
2025-07-01,PINHEIROS,objetos,1
2025-07-01,PINHEIROS,patrimonial,7
2025-07-01,PINHEIROS,violencia_social,14
2025-07-01,PIUMA,objetos,1
2025-07-01,PIUMA,patrimonial,20
2025-07-01,PIUMA,violencia_social,13
2025-07-01,PONTO BELO,digital,1
2025-07-01,PONTO BELO,patrimonial,2
2025-07-01,PONTO BELO,violencia_social,2
2025-07-01,PRESIDENTE KENNEDY,objetos,2
2025-07-01,PRESIDENTE KENNEDY,patrimonial,9
2025-07-01,PRESIDENTE KENNEDY,violencia_social,5
2025-07-01,RIO BANANAL,objetos,2
2025-07-01,RIO BANANAL,patrimonial,3
2025-07-01,RIO BANANAL,violencia_social,10
2025-07-01,RIO NOVO DO SUL,objetos,3
2025-07-01,RIO NOVO DO SUL,patrimonial,6
2025-07-01,RIO NOVO DO SUL,violencia_social,3
2025-07-01,SANTA LEOPOLDINA,objetos,2
2025-07-01,SANTA LEOPOLDINA,patrimonial,8
2025-07-01,SANTA LEOPOLDINA,violencia_social,2
2025-07-01,SANTA MARIA DE JETIBA,objetos,6
2025-07-01,SANTA MARIA DE JETIBA,patrimonial,21
2025-07-01,SANTA MARIA DE JETIBA,violencia_social,13
2025-07-01,SANTA TERESA,digital,1
2025-07-01,SANTA TERESA,objetos,7
2025-07-01,SANTA TERESA,patrimonial,19
2025-07-01,SANTA TERESA,violencia_social,4
2025-07-01,SAO DOMINGOS DO NORTE,objetos,2
2025-07-01,SAO DOMINGOS DO NORTE,patrimonial,4
2025-07-01,SAO DOMINGOS DO NORTE,violencia_social,1
2025-07-01,SAO GABRIEL DA PALHA,objetos,3
2025-07-01,SAO GABRIEL DA PALHA,patrimonial,16
2025-07-01,SAO GABRIEL DA PALHA,violencia_social,18
2025-07-01,SAO JOSE DO CALCADO,objetos,1
2025-07-01,SAO JOSE DO CALCADO,patrimonial,1
2025-07-01,SAO JOSE DO CALCADO,violencia_social,4
2025-07-01,SAO MATEUS,objetos,16
2025-07-01,SAO MATEUS,patrimonial,39
2025-07-01,SAO MATEUS,violencia_social,38
2025-07-01,SAO ROQUE DO CANAA,patrimonial,1
2025-07-01,SAO ROQUE DO CANAA,violencia_social,6
2025-07-01,SERRA,digital,33
2025-07-01,SERRA,objetos,318
2025-07-01,SERRA,patrimonial,798
2025-07-01,SERRA,violencia_social,222
2025-07-01,SOORETAMA,objetos,12
2025-07-01,SOORETAMA,patrimonial,13
2025-07-01,SOORETAMA,violencia_social,6
2025-07-01,VARGEM ALTA,digital,1
2025-07-01,VARGEM ALTA,objetos,1
2025-07-01,VARGEM ALTA,patrimonial,12
2025-07-01,VARGEM ALTA,violencia_social,11
2025-07-01,VENDA NOVA DO IMIGRANTE,patrimonial,17
2025-07-01,VENDA NOVA DO IMIGRANTE,violencia_social,5
2025-07-01,VIANA,digital,1
2025-07-01,VIANA,objetos,18
2025-07-01,VIANA,patrimonial,84
2025-07-01,VIANA,violencia_social,30
2025-07-01,VILA PAVAO,patrimonial,7
2025-07-01,VILA PAVAO,violencia_social,3
2025-07-01,VILA VALERIO,objetos,1
2025-07-01,VILA VALERIO,patrimonial,4
2025-07-01,VILA VALERIO,violencia_social,1
2025-07-01,VILA VELHA,digital,12
2025-07-01,VILA VELHA,objetos,362
2025-07-01,VILA VELHA,patrimonial,957
2025-07-01,VILA VELHA,violencia_social,159
2025-07-01,VITORIA,digital,25
2025-07-01,VITORIA,objetos,297
2025-07-01,VITORIA,patrimonial,790
2025-07-01,VITORIA,violencia_social,110
2025-08-01,AFONSO CLAUDIO,patrimonial,11
