fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
homicidios,violencia_social,1 MASCULINO,PARDA,37.0,35_44,CACHOEIRO DE ITAPEMIRIM,NOSSA SENHORA APARECIDA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,57.0,55_64,CARIACICA,VILA CAPIXABA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,40.0,35_44,CARIACICA,VILA CAPIXABA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,39.0,35_44,ITAGUACU,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,58.0,55_64,CARIACICA,VILA CAPIXABA,,
homicidios,violencia_social,1 MASCULINO,PARDA,45.0,45_54,VILA VELHA,ALECRIM,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,RIO BANANAL,CORREGO LACRIMAL,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,CARIACICA,FLEXAL II,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,VILA VELHA,PEDRA DOS BUZIOS,,
homicidios,violencia_social,2 FEMININO,PARDA,46.0,45_54,DOMINGOS MARTINS,SOIDO,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,CARIACICA,SOTELANDIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,33.0,25_34,GUARAPARI,SAO GABRIEL,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,COLATINA,QUINZE DE OUTUBRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,BAIXO GUANDU,VILA KENNEDY,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,CARIACICA,CASTELO BRANCO,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,VILA VELHA,SAO TORQUATO,,
homicidios,violencia_social,2 FEMININO,BRANCA,1.0,0_14,CARIACICA,PORTO DE CARIACICA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,39.0,35_44,SERRA,BAIRRO DAS LARANJEIRAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,SAO MATEUS,VILA NOVA,,
homicidios,violencia_social,1 MASCULINO,PARDA,20.0,18_24,ARACRUZ,SAO MARCOS,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,SAO MATEUS,CARAPINA,,
homicidios,violencia_social,2 FEMININO,NEGRA,16.0,15_17,VILA VELHA,BARRAMARES,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SERRA,PARQUE RESIDENCIAL TUBARAO,,
homicidios,violencia_social,1 MASCULINO,PARDA,39.0,35_44,SERRA,NOVA ALMEIDA,,
homicidios,violencia_social,1 MASCULINO,PARDA,39.0,35_44,ATILIO VIVACQUA,SAO PEDRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,36.0,35_44,ATILIO VIVACQUA,SAO PEDRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,41.0,35_44,VILA VELHA,ZUMBI DOS PALMARES,,
homicidios,violencia_social,1 MASCULINO,PARDA,68.0,65_PLUS,LINHARES,SANTA CRUZ,,
homicidios,violencia_social,1 MASCULINO,NEGRA,23.0,18_24,SERRA,BAIRRO DAS LARANJEIRAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,ARACRUZ,BARRA DO SAHY,,
homicidios,violencia_social,1 MASCULINO,PARDA,34.0,25_34,LINHARES,HUMAITA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,35.0,35_44,VILA VELHA,JARDIM MARILANDIA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,56.0,55_64,VILA VELHA,JARDIM MARILANDIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,26.0,25_34,SERRA,ROSARIO DE FATIMA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,18.0,18_24,VILA VELHA,VINTE E TRES DE MAIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,22.0,18_24,VILA VELHA,VINTE E TRES DE MAIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,43.0,35_44,VITORIA,GURIGICA,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,VILA VELHA,BARRA DO JUCU,,
homicidios,violencia_social,2 FEMININO,PARDA,28.0,25_34,VIANA,ARLINDO ANGELO VILLASCHI,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,CARIACICA,APARECIDA,,
homicidios,violencia_social,2 FEMININO,PARDA,23.0,18_24,SAO MATEUS,AROEIRA,,
homicidios,violencia_social,1 MASCULINO,PARDA,50.0,45_54,LINHARES,REGENCIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,20.0,18_24,VILA VELHA,SANTA RITA,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,COLATINA,SANTO ANTONIO,,
homicidios,violencia_social,1 MASCULINO,BRANCA,20.0,18_24,VILA VELHA,JABURUNA,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,GUARAPARI,PATURA,,
homicidios,violencia_social,1 MASCULINO,PARDA,20.0,18_24,VITORIA,SANTO ANTONIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,34.0,25_34,CARIACICA,VILA PRUDENCIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,46.0,45_54,CONCEICAO DO CASTELO,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,SOORETAMA,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,SOORETAMA,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,32.0,25_34,VIANA,PEDRA MULATA,,
homicidios,violencia_social,1 MASCULINO,PARDA,17.0,15_17,SERRA,VILA NOVA DE COALRES,,
homicidios,violencia_social,1 MASCULINO,PARDA,19.0,18_24,VILA VELHA,DOM JOAO BATISTA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,37.0,35_44,VILA VELHA,COBILANDIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,23.0,18_24,CARIACICA,JARDIM DE ALAH,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,CARIACICA,JARDIM BOTANICO,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,MONTANHA,LAJEDO,,
homicidios,violencia_social,1 MASCULINO,BRANCA,33.0,25_34,CARIACICA,SAO FRANCISCO,,
homicidios,violencia_social,1 MASCULINO,PARDA,42.0,35_44,VILA VELHA,PRAIA DA COSTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,35.0,35_44,CARIACICA,SANTO ANDRE,,
homicidios,violencia_social,1 MASCULINO,NEGRA,47.0,45_54,SERRA,TAQUARA,,
homicidios,violencia_social,2 FEMININO,PARDA,31.0,25_34,PANCAS,OPERARIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,69.0,65_PLUS,IRUPI,SANTA CLARA,,
homicidios,violencia_social,1 MASCULINO,PARDA,15.0,15_17,LINHARES,PLANALTO,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,VILA VELHA,SAO TORQUATO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,30.0,25_34,CARIACICA,SOTELANDIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,25.0,25_34,CARIACICA,SOTELANDIA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,31.0,25_34,SERRA,RESIDENCIAL MESTRE ALVARO,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,JAGUARE,SAO BRAS,,
homicidios,violencia_social,1 MASCULINO,NEGRA,23.0,18_24,SANTA TERESA,CENTENARIO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,36.0,35_44,ALEGRE,VILA DO SUL,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,BARRA DE SAO FRANCISCO,COLINA,,
homicidios,violencia_social,1 MASCULINO,PARDA,20.0,18_24,VILA VELHA,ULISSES GUIMARAES,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,VILA VELHA,NORMILIA DA CUNHA,,
homicidios,violencia_social,1 MASCULINO,PARDA,19.0,18_24,VILA VELHA,NORMILIA DA CUNHA,,
homicidios,violencia_social,2 FEMININO,PARDA,35.0,35_44,CACHOEIRO DE ITAPEMIRIM,BNH,,
homicidios,violencia_social,1 MASCULINO,PARDA,17.0,15_17,VILA VELHA,ULISSES GUIMARAES,,
homicidios,violencia_social,1 MASCULINO,PARDA,37.0,35_44,VITORIA,ENSEADA DO SUA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,17.0,15_17,BAIXO GUANDU,SAPUCAIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,VITORIA,CONQUISTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,32.0,25_34,VILA VELHA,RIVIERA DA BARRA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,38.0,35_44,SERRA,JACUHY,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,VILA VELHA,GLORIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,39.0,35_44,AFONSO CLAUDIO,SAO VICENTE,,
homicidios,violencia_social,1 MASCULINO,NEGRA,32.0,25_34,VILA VELHA,COBILANDIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,VILA VELHA,PONTA DA FRUTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,16.0,15_17,VIANA,VALE DO SOL,,
homicidios,violencia_social,1 MASCULINO,PARDA,30.0,25_34,ITAPEMIRIM,ITAIPAVA,,
homicidios,violencia_social,1 MASCULINO,PARDA,19.0,18_24,CARIACICA,CAMPINA GRANDE,,
homicidios,violencia_social,1 MASCULINO,BRANCA,30.0,25_34,CARIACICA,VILA CAJUEIRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,32.0,25_34,PEDRO CANARIO,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,39.0,35_44,VILA VELHA,ULISSES GUIMARAES,,
homicidios,violencia_social,1 MASCULINO,BRANCA,20.0,18_24,VILA VELHA,ATAIDE,,
homicidios,violencia_social,1 MASCULINO,NEGRA,36.0,35_44,CARIACICA,FLEXAL I,,
homicidios,violencia_social,1 MASCULINO,NEGRA,22.0,18_24,VILA VELHA,SANTA RITA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,17.0,15_17,SAO MATEUS,GURIRI,,
homicidios,violencia_social,1 MASCULINO,PARDA,36.0,35_44,COLATINA,VILA LENIRA,,
homicidios,violencia_social,1 MASCULINO,PARDA,35.0,35_44,NOVA VENECIA,BEIRA RIO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,36.0,35_44,CARIACICA,CARIACICA SEDE,,
homicidios,violencia_social,2 FEMININO,PARDA,18.0,18_24,GUARAPARI,SAO JOSE,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SOORETAMA,SAYONARA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,47.0,45_54,GOVERNADOR LINDENBERG,NOVA BRASILIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,MARATAIZES,BARRA DE ITAPEMIRIM,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,GUARAPARI,VARZEA NOVA,,
homicidios,violencia_social,1 MASCULINO,PARDA,41.0,35_44,VILA VELHA,ZUMBI DOS PALMARES,,
homicidios,violencia_social,1 MASCULINO,BRANCA,20.0,18_24,VILA VELHA,SAO CONRADO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,22.0,18_24,VILA VELHA,BARRAMARES,,
homicidios,violencia_social,1 MASCULINO,PARDA,35.0,35_44,SERRA,NOVO HORIZONTE,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,SERRA,NOVO HORIZONTE,,
homicidios,violencia_social,1 MASCULINO,NEGRA,35.0,35_44,SERRA,NOVO HORIZONTE,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,PONTO BELO,CENTRO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,24.0,18_24,ITAPEMIRIM,LIMAO,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SAO MATEUS,NOVO HORIZONTE,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,JAGUARE,SEAC,,
homicidios,violencia_social,1 MASCULINO,NEGRA,54.0,45_54,SERRA,SERRA DOURADA II,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,PEDRO CANARIO,BOA VISTA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,47.0,45_54,VILA VELHA,BARRAMARES,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,VILA VELHA,JOAO GOULART,,
homicidios,violencia_social,1 MASCULINO,PARDA,19.0,18_24,SAO MATEUS,VILA NOVA,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,VILA VELHA,ULISSES GUIMARAES,,
homicidios,violencia_social,1 MASCULINO,PARDA,32.0,25_34,VITORIA,JESUS DE NAZARETH,,
homicidios,violencia_social,2 FEMININO,PARDA,64.0,55_64,PEDRO CANARIO,EXPLANADA,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SERRA,PARQUE JACARAIPE,,
homicidios,violencia_social,1 MASCULINO,PARDA,22.0,18_24,VITORIA,ILHA DO PRINCIPE,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SERRA,BAIRRO DAS LARANJEIRAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,NOVA VENECIA,VILA BETANIA,,
homicidios,violencia_social,2 FEMININO,BRANCA,88.0,65_PLUS,AGUIA BRANCA,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,14.0,0_14,SERRA,NOVA CARAPINA I,,
homicidios,violencia_social,1 MASCULINO,PARDA,20.0,18_24,SERRA,CASTELANDIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,43.0,35_44,VILA VELHA,RIO MARINHO,,
homicidios,violencia_social,1 MASCULINO,PARDA,39.0,35_44,VILA VELHA,SANTA PAULA I,,
homicidios,violencia_social,1 MASCULINO,NEGRA,22.0,18_24,VITORIA,RESISTENCIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,32.0,25_34,LINHARES,PONTAL DO IPIRANGA,,
homicidios,violencia_social,1 MASCULINO,PARDA,53.0,45_54,VIANA,CENTRO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,32.0,25_34,GUARAPARI,SANTA MONICA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,15.0,15_17,SERRA,BAIRRO DAS LARANJEIRAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,14.0,0_14,SERRA,BAIRRO DAS LARANJEIRAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,19.0,18_24,GUARAPARI,SANTA ROSA,,
homicidios,violencia_social,1 MASCULINO,PARDA,15.0,15_17,ARACRUZ,BARRA DO RIACHO,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,PANCAS,MONTES CLAROS,,
homicidios,violencia_social,1 MASCULINO,NEGRA,36.0,35_44,GOVERNADOR LINDENBERG,NOVO BRASIL,,
homicidios,violencia_social,1 MASCULINO,BRANCA,16.0,15_17,COLATINA,VILA LENIRA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,21.0,18_24,VILA VELHA,BALNEARIO PONTA DA FRUTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,36.0,35_44,LINHARES,PONTAL DO IPIRANGA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,22.0,18_24,VILA VALERIO,CORREGO LAMBARI,,
homicidios,violencia_social,1 MASCULINO,PARDA,30.0,25_34,SAO MATEUS,BARRA NOVA,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,ALEGRE,MORRO DO QUEROSENE,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,JOAO NEIVA,SANTO AFONSO,,
homicidios,violencia_social,1 MASCULINO,PARDA,33.0,25_34,GUARAPARI,JABARAI,,
homicidios,violencia_social,1 MASCULINO,BRANCA,50.0,45_54,GUARAPARI,SANTA MONICA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,45.0,45_54,SERRA,PLANALTO SERRANO,,
homicidios,violencia_social,1 MASCULINO,BRANCA,34.0,25_34,SERRA,CENTRO DA SERRA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,38.0,35_44,VILA VELHA,JABAETE,,
homicidios,violencia_social,1 MASCULINO,PARDA,43.0,35_44,SERRA,JARDIM LIMOEIRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SERRA,BALNEARIO DE CARAPEBUS,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,PIUMA,CEU AZUL,,
homicidios,violencia_social,1 MASCULINO,BRANCA,20.0,18_24,SERRA,PLANALTO SERRANO,,
homicidios,violencia_social,1 MASCULINO,PARDA,39.0,35_44,SAO MATEUS,RESEDENCIAL PARQUE WASHIGTON,,
homicidios,violencia_social,1 MASCULINO,NEGRA,38.0,35_44,VITORIA,SAO JOSE,,
homicidios,violencia_social,1 MASCULINO,PARDA,61.0,55_64,SERRA,JARDIM CARAPINA,,
homicidios,violencia_social,1 MASCULINO,PARDA,28.0,25_34,SERRA,JARDIM CARAPINA,,
homicidios,violencia_social,1 MASCULINO,PARDA,27.0,25_34,PRESIDENTE KENNEDY,JAQUEIRA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,56.0,55_64,BREJETUBA,SAO JORGE,,
homicidios,violencia_social,1 MASCULINO,PARDA,27.0,25_34,JAGUARE,BOA VISTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,20.0,18_24,SERRA,CIDADE POMAR,,
homicidios,violencia_social,1 MASCULINO,PARDA,45.0,45_54,SANTA LEOPOLDINA,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,34.0,25_34,SAO GABRIEL DA PALHA,BOA VISTA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,37.0,35_44,VILA VELHA,GLORIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,24.0,18_24,LINHARES,AVISO,,
homicidios,violencia_social,1 MASCULINO,PARDA,33.0,25_34,LINHARES,SANTA CRUZ,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,VILA VELHA,ALECRIM,,
homicidios,violencia_social,1 MASCULINO,NEGRA,47.0,45_54,CARIACICA,ITANGUA,,
homicidios,violencia_social,1 MASCULINO,PARDA,54.0,45_54,MONTANHA,TRINTA DE MAIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,18.0,18_24,SERRA,BAIRRO DAS LARANJEIRAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,19.0,18_24,BAIXO GUANDU,SAO VICENTE,,
homicidios,violencia_social,1 MASCULINO,PARDA,37.0,35_44,GOVERNADOR LINDENBERG,NOVO BRASIL,,
homicidios,violencia_social,1 MASCULINO,NEGRA,33.0,25_34,VIANA,MORADA DE VILA BETHANIA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,20.0,18_24,VITORIA,GOIABEIRAS,,
homicidios,violencia_social,2 FEMININO,PARDA,15.0,15_17,VILA VELHA,PRIMEIRO DE MAIO,,
homicidios,violencia_social,2 FEMININO,NEGRA,31.0,25_34,VILA VELHA,PRIMEIRO DE MAIO,,
homicidios,violencia_social,1 MASCULINO,PARDA,45.0,45_54,VIANA,CAMPO VERDE,,
homicidios,violencia_social,1 MASCULINO,PARDA,40.0,35_44,VILA VELHA,DIVINO ESPIRITO SANTO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,44.0,35_44,SERRA,JARDIM CARAPINA,,
homicidios,violencia_social,1 MASCULINO,PARDA,31.0,25_34,AGUIA BRANCA,CORREGO BOA VISTA DO ROCHEDO,,
homicidios,violencia_social,2 FEMININO,BRANCA,27.0,25_34,SERRA,VISTA DA SERRA I,,
homicidios,violencia_social,1 MASCULINO,NEGRA,62.0,55_64,CARIACICA,SANTO ANDRE,,
homicidios,violencia_social,1 MASCULINO,NEGRA,26.0,25_34,ARACRUZ,VILA DO RIACHO,,
homicidios,violencia_social,1 MASCULINO,PARDA,22.0,18_24,AFONSO CLAUDIO,SAO VICENTE,,
homicidios,violencia_social,1 MASCULINO,PARDA,60.0,55_64,MUQUI,ALTO BOA ESPERANCA,,
homicidios,violencia_social,1 MASCULINO,PARDA,49.0,45_54,SANTA LEOPOLDINA,VILA NOVA,,
homicidios,violencia_social,1 MASCULINO,PARDA,16.0,15_17,CARIACICA,ITAQUARI,,
homicidios,violencia_social,1 MASCULINO,PARDA,43.0,35_44,SANTA TERESA,ALTO SANTO ANTONIO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,44.0,35_44,CARIACICA,CRUZEIRO DO SUL,,
homicidios,violencia_social,2 FEMININO,PARDA,24.0,18_24,PEDRO CANARIO,CAMATA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,53.0,45_54,AFONSO CLAUDIO,SAO DOMINGOS DE BICABA,,
homicidios,violencia_social,1 MASCULINO,PARDA,28.0,25_34,SERRA,BALNEARIO DE CARAPEBUS,,
homicidios,violencia_social,1 MASCULINO,PARDA,30.0,25_34,SAO MATEUS,VITORIA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,27.0,25_34,SERRA,RESIDENCIAL JACARAIPE,,
homicidios,violencia_social,1 MASCULINO,BRANCA,20.0,18_24,VILA VALERIO,BOA VISTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,17.0,15_17,SERRA,LAGOA DE CARAPEBUS,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,VILA VELHA,COBILANDIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,NOVA VENECIA,RUBIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,27.0,25_34,CARIACICA,CASTELO BRANCO,,
homicidios,violencia_social,2 FEMININO,PARDA,6.0,0_14,SERRA,CIDADE CONTINENTAL,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,MUCURICI,ALTO BONITO,,
homicidios,violencia_social,2 FEMININO,PARDA,42.0,35_44,CARIACICA,NOVO BRASIL,,
homicidios,violencia_social,1 MASCULINO,NEGRA,26.0,25_34,ECOPORANGA,SANTA TEREZINHA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,33.0,25_34,VIANA,NOVA BETAHNIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,SERRA,CENTRAL CARAPINA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,31.0,25_34,VILA VELHA,SAO TORQUATO,,
homicidios,violencia_social,1 MASCULINO,PARDA,16.0,15_17,VITORIA,ILHA DO PRINCIPE,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,CARIACICA,PORTO ENGENHO,,
homicidios,violencia_social,2 FEMININO,PARDA,48.0,45_54,ALTO RIO NOVO,CORREGO AGUA LIMPA,,
homicidios,violencia_social,1 MASCULINO,PARDA,44.0,35_44,ALTO RIO NOVO,CORREGO AGUA LIMPA,,
homicidios,violencia_social,1 MASCULINO,PARDA,33.0,25_34,VILA VELHA,JABURUNA,,
homicidios,violencia_social,1 MASCULINO,PARDA,53.0,45_54,NOVA VENECIA,CENTRO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,38.0,35_44,MONTANHA,FUNDAO,,
homicidios,violencia_social,1 MASCULINO,PARDA,57.0,55_64,LINHARES,AVISO,,
homicidios,violencia_social,2 FEMININO,BRANCA,20.0,18_24,COLATINA,QUINZE DE OUTUBRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,37.0,35_44,SERRA,NOVA CARAPINA I,,
homicidios,violencia_social,1 MASCULINO,NEGRA,41.0,35_44,CARIACICA,NOVA ROSA DA PENHA,,
homicidios,violencia_social,1 MASCULINO,AMARELA,50.0,45_54,PIUMA,CEU AZUL,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,SERRA,VILA NOVA DE COLARES,,
homicidios,violencia_social,2 FEMININO,PARDA,43.0,35_44,CARIACICA,BUBU,,
homicidios,violencia_social,1 MASCULINO,BRANCA,41.0,35_44,BARRA DE SAO FRANCISCO,CAMPO NOVO,,
homicidios,violencia_social,1 MASCULINO,BRANCA,44.0,35_44,SERRA,SERRA DOURADA II,,
homicidios,violencia_social,1 MASCULINO,BRANCA,22.0,18_24,SAO GABRIEL DA PALHA,CACHOEIRA DA ONCA,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,VITORIA,REDENCAO,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,NOVA VENECIA,SANTO ANTONI DO QUINZE,,
homicidios,violencia_social,1 MASCULINO,PARDA,20.0,18_24,CARIACICA,TUCUM,,
homicidios,violencia_social,2 FEMININO,PARDA,27.0,25_34,CARIACICA,TUCUM,,
homicidios,violencia_social,1 MASCULINO,PARDA,37.0,35_44,CARIACICA,CARIACICA SEDE,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,GUARAPARI,BELA VISTA,,
homicidios,violencia_social,1 MASCULINO,PARDA,30.0,25_34,SERRA,BALNEARIO DE CARAPEBUS,,
homicidios,violencia_social,1 MASCULINO,NEGRA,36.0,35_44,VIANA,AREINHA,,
homicidios,violencia_social,1 MASCULINO,PARDA,27.0,25_34,SAO MATEUS,SANTA MARIA,,
homicidios,violencia_social,1 MASCULINO,PARDA,49.0,45_54,CONCEICAO DO CASTELO,FORMOSA,,
homicidios,violencia_social,1 MASCULINO,PARDA,42.0,35_44,LINHARES,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,26.0,25_34,SAO MATEUS,MORADA DO LAGO,,
homicidios,violencia_social,1 MASCULINO,PARDA,47.0,45_54,SAO MATEUS,MORADA DO LAGO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,54.0,45_54,SAO DOMINGOS DO NORTE,NITEROI,,
homicidios,violencia_social,2 FEMININO,NEGRA,33.0,25_34,CONCEICAO DO CASTELO,BOA ESPERANCA,,
homicidios,violencia_social,1 MASCULINO,BRANCA,44.0,35_44,VILA VELHA,VALE ENCANTADO,,
homicidios,violencia_social,1 MASCULINO,PARDA,31.0,25_34,ARACRUZ,SEGATO,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,ITAPEMIRIM,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,SERRA,CIDADE POMAR,,
homicidios,violencia_social,1 MASCULINO,NEGRA,41.0,35_44,SERRA,CIDADE POMAR,,
homicidios,violencia_social,1 MASCULINO,PARDA,25.0,25_34,VILA VELHA,RIO MARINHO,,
homicidios,violencia_social,1 MASCULINO,PARDA,38.0,35_44,VILA VELHA,PONTAL DAS GARCAS,,
homicidios,violencia_social,1 MASCULINO,PARDA,29.0,25_34,ARACRUZ,CENTRO,,
homicidios,violencia_social,1 MASCULINO,PARDA,28.0,25_34,CARIACICA,SANTO ANDRE,,
homicidios,violencia_social,1 MASCULINO,PARDA,23.0,18_24,COLATINA,HONORIO FRAGA,,
homicidios,violencia_social,1 MASCULINO,NEGRA,40.0,35_44,SERRA,RESIDENCIAL VISTA DO MESTRE,,
homicidios,violencia_social,1 MASCULINO,BRANCA,73.0,65_PLUS,GUARAPARI,SETIBA,,
homicidios,violencia_social,1 MASCULINO,PARDA,22.0,18_24,GUARAPARI,COROADO,,
homicidios,violencia_social,1 MASCULINO,NEGRA,40.0,35_44,LINHARES,SANTA CRUZ,,
homicidios,violencia_social,1 MASCULINO,PARDA,21.0,18_24,SERRA,NOVA CARAPINA,,
homicidios,violencia_social,1 MASCULINO,PARDA,24.0,18_24,SAO MATEUS,FATIMA,,
